"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"auto_arima_forec",0.177375744631558,0.170361412740987,0.171225034154253,0.171225034154253,0.171225034154253,0.171225034154253,0.171225034154253,0.171225034154253,0.171225034154253,0.171225034154253,0.171225034154253,0.171225034154253,0.171225034154253,0.171225034154253,0.171225034154253,0.171225034154253,0.171225034154253,0.171225034154253,0.171225034154253,0.171225034154253,0.171225034154253,0.171225034154253,0.171225034154253,0.171225034154253
"ets_forec",0.18022151082115,0.151294011386994,0.129846378394578,0.128447725563868,0.116894262639833,0.108534380391486,0.115719557800405,0.115716971751786,0.186596935938678,0.157800140019405,0.166828207653607,0.177467443077663,0.152998402120616,0.215997327138621,0.14779878641888,0.168801746733332,0.208576048366463,0.171343246910952,0.150113875694926,0.138300866593712,0.137609297217217,0.158949341345766,0.162538125430508,0.181396034455148
"nnetar_forec",0.201654168987453,0.184109562030326,0.184125037248298,0.164720870625648,0.163926460170221,0.164624843646062,0.17609740117447,0.157516865681626,0.165569101746751,0.148640397428391,0.182580058949333,0.169463837980756,0.19493912698084,0.173955051219673,0.158246312616104,0.161153151946046,0.148573855309078,0.161488936951426,0.155028583760808,0.172305154450814,0.174756999063614,0.168949463354722,0.180883089266493,0.177070424501027
"tbats_forec",0.188341254268648,0.150640740923224,0.136712128555668,0.125434455827268,0.12276069125399,0.112934192999726,0.11282858165935,0.129993910028029,0.156158317120441,0.168768393331681,0.171939515311616,0.180154499920048,0.184290834124072,0.171822529443893,0.160825829115464,0.168642253108037,0.181681292780758,0.173202980498744,0.151057072646725,0.139726151782392,0.143259933585975,0.154610367194326,0.171444361464614,0.188662454751029
"stlm_ar_forec",0.180649964784698,0.157193905335393,0.142127922536476,0.140264278602072,0.137852441314703,0.124789791012038,0.138738059616129,0.129196063373687,0.21745919489444,0.167089711046475,0.186385555957867,0.187620200222753,0.184692673652867,0.180822880367079,0.146478100853716,0.177136321526504,0.250208401879865,0.209168876305206,0.177070613682059,0.159829492137904,0.173537699712347,0.154234431685835,0.189965177870165,0.18786930416308
"rw_drift_forec",0.164357852882704,0.163715705765408,0.163073558648111,0.162431411530815,0.161789264413519,0.161147117296223,0.160504970178926,0.15986282306163,0.159220675944334,0.158578528827038,0.157936381709742,0.157294234592445,0.156652087475149,0.156009940357853,0.155367793240557,0.15472564612326,0.154083499005964,0.153441351888668,0.152799204771372,0.152157057654075,0.151514910536779,0.150872763419483,0.150230616302187,0.149588469184891
"thetaf_forec",0.183953923424195,0.156340677752228,0.135471140716504,0.128887646947419,0.119998633416063,0.113156268566672,0.117855509729236,0.120774091006395,0.183505114390883,0.168178602487608,0.170322679359438,0.185230395922527,0.149901892134125,0.217113209386122,0.152646832900126,0.172632375011839,0.215070685458281,0.175202967619381,0.158614409423096,0.138840744795378,0.147438519776919,0.164955247458073,0.166404745239121,0.186155627363071
"naive_forec",0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.165
"snaive_forec",0.271,0.16,0.164,0.119,0.117,0.148,0.178,0.083,0.124,0.07,0.248,0.159,0.255,0.15,0.054,0.138,0.072,0.13,0.113,0.156,0.171,0.12,0.195,0.165
"",0.18834599464912,0.150643848455287,0.136717060482248,0.125438526557709,0.122764277474834,0.11294190578573,0.112840424142428,0.129991706179482,0.156163196257101,0.168759169446101,0.171946111296128,0.180152282566136,0.184292492613161,0.171825385828512,0.160815511772358,0.168640192590673,0.18167796830924,0.173201029299458,0.151056885667724,0.139730842788873,0.143265929364414,0.154609179852618,0.171446526294177,0.188658317743951
"naive_combi_ff",0.190283824422267,0.162072890659396,0.154620133361543,0.145045713694594,0.141827420818065,0.141045736451829,0.148441012701419,0.136920639895267,0.169859374909976,0.152808978588317,0.180024159232873,0.172495071763383,0.179411116737991,0.177993996896388,0.145732076588789,0.164146280955919,0.174046535217185,0.167785932703181,0.154878754903693,0.154820500174281,0.159482488227456,0.15653296095694,0.172521238858593,0.174663038730278
"selected_ff",0.188341254268648,0.150640740923224,0.136712128555668,0.125434455827268,0.12276069125399,0.112934192999726,0.11282858165935,0.129993910028029,0.156158317120441,0.168768393331681,0.171939515311616,0.180154499920048,0.184290834124072,0.171822529443893,0.160825829115464,0.168642253108037,0.181681292780758,0.173202980498744,0.151057072646725,0.139726151782392,0.143259933585975,0.154610367194326,0.171444361464614,0.188662454751029
"oracle_ff",0.188341254268648,0.150640740923224,0.136712128555668,0.125434455827268,0.12276069125399,0.112934192999726,0.11282858165935,0.129993910028029,0.156158317120441,0.168768393331681,0.171939515311616,0.180154499920048,0.184290834124072,0.171822529443893,0.160825829115464,0.168642253108037,0.181681292780758,0.173202980498744,0.151057072646725,0.139726151782392,0.143259933585975,0.154610367194326,0.171444361464614,0.188662454751029
