"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"auto_arima_forec",0.156011300048383,0.16883858453813,0.167179775684555,0.167904352262324,0.168940683223471,0.169558181904914,0.167531187087684,0.178916042891902,0.163719220846015,0.168931273541883,0.169582919909492,0.165377441261703,0.162933966691436,0.164079494187858,0.168470105891697,0.169609247550552,0.176525589723882,0.179534877925898,0.183899490839781,0.1856382825834,0.168111811049901,0.165919104231355,0.16993810921357,0.174699020363631
"ets_forec",0.118983267511229,0.10548822005854,0.0993767771459736,0.0853607098929459,0.080624617142316,0.0856437524907326,0.129398857083777,0.214559874641677,0.107025762499378,0.124107796453276,0.10587690199277,0.140683584284368,0.20645321050246,0.182357345896758,0.106048356570693,0.123986860385604,0.160326734294626,0.224576691230126,0.30445554212494,0.441738523306165,0.457461037817325,0.364308547774123,0.277095740524167,0.132701722352699
"nnetar_forec",0.144746168279092,0.179282183885162,0.179099801512953,0.166484753055816,0.160336995796963,0.16037249564449,0.150882789724728,0.23929584617989,0.234251289504779,0.212835619809244,0.199688218686917,0.181851206104716,0.164331050639814,0.149272879830263,0.1383608066999,0.135315745082022,0.18369950212829,0.256908785208263,0.363967185655351,0.426783832551486,0.27342324402676,0.228153670392701,0.210649036479031,0.231052345663219
"tbats_forec",0.083548121751665,0.0696725161752986,0.0662132594958776,0.0668492955516128,0.055978837723468,0.057535633303103,0.0884624670863487,0.110812751740138,0.077738678604255,0.0563799800637554,0.0643579393209108,0.0813663189799189,0.0881439740614957,0.0851043382816197,0.0721840494230848,0.0660783637476247,0.0870497394863845,0.128201289198076,0.151068382339288,0.174196548294389,0.209273442074803,0.180731848344423,0.118418129527828,0.0901826596616783
"stlm_ar_forec",0.161880890184811,0.104355542419993,0.0910995131884029,0.0974071082912138,0.0953155004421661,0.0943652705164873,0.104882885997185,0.257066503376369,0.159714811153213,0.123000797255471,0.109606125398391,0.167127117130082,0.216212802578332,0.220953220954475,0.1123265850329,0.122427668478701,0.162718382815718,0.202021783539961,0.203654778099155,0.450570723776478,0.368830665156919,0.361086324532054,0.214114818482669,0.159006377698041
"rw_drift_forec",0.113936381709742,0.113872763419483,0.113809145129225,0.113745526838966,0.113681908548708,0.113618290258449,0.113554671968191,0.113491053677932,0.113427435387674,0.113363817097416,0.113300198807157,0.113236580516899,0.11317296222664,0.113109343936382,0.113045725646123,0.112982107355865,0.112918489065606,0.112854870775348,0.11279125248509,0.112727634194831,0.112664015904573,0.112600397614314,0.112536779324056,0.112473161033797
"thetaf_forec",0.0807881489216395,0.0575665746024626,0.0522527789936061,0.0544852071105187,0.0497140068941318,0.047771246615627,0.0732058110594143,0.126150606881262,0.0569305415891821,0.0607414997891097,0.0557322608399091,0.0731139492331028,0.100879884851824,0.0886979659975951,0.0619621022670969,0.0620986566443488,0.0816412403488583,0.121722583105234,0.145766999364383,0.204287412849808,0.237471313629974,0.183174794314219,0.125198205344211,0.0707098980443013
"naive_forec",0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114
"snaive_forec",0.125,0.115,0.064,0.061,0.069,0.074,0.063,0.211,0.061,0.067,0.073,0.061,0.059,0.06,0.067,0.073,0.136,0.167,0.208,0.272,0.069,0.063,0.076,0.114
"",0.0838038606123512,0.0699465473063325,0.0662119004160778,0.0668275427579076,0.056070882265738,0.0576460099837797,0.0883212690755404,0.11141882396694,0.0776561883485917,0.0564658534458034,0.0644239642039476,0.0812663781453752,0.0880039609934491,0.0849857732204494,0.0721667917834068,0.0661362477774071,0.0873491195043137,0.128435397512786,0.151403471547026,0.174801871418693,0.208481942245886,0.180068399598544,0.118192130300681,0.0903314142541365
"naive_combi_ff",0.122099364267396,0.114230709455452,0.105225672350066,0.103026328111489,0.100843616641247,0.101873874525978,0.111657630000814,0.173921408821019,0.1208675266205,0.115595642667795,0.111682729439505,0.121972910834532,0.136125316839111,0.130841621009439,0.105933081281277,0.108833183249413,0.134986630873707,0.167424542331434,0.198622625656443,0.264660328617395,0.223359503295584,0.196997187467021,0.157550090988392,0.133202798313041
"selected_ff",0.083548121751665,0.0696725161752986,0.0662132594958776,0.0668492955516128,0.055978837723468,0.057535633303103,0.0884624670863487,0.110812751740138,0.077738678604255,0.0563799800637554,0.0643579393209108,0.0813663189799189,0.0881439740614957,0.0851043382816197,0.0721840494230848,0.0660783637476247,0.0870497394863845,0.128201289198076,0.151068382339288,0.174196548294389,0.209273442074803,0.180731848344423,0.118418129527828,0.0901826596616783
"oracle_ff",0.161880890184811,0.104355542419993,0.0910995131884029,0.0974071082912138,0.0953155004421661,0.0943652705164873,0.104882885997185,0.257066503376369,0.159714811153213,0.123000797255471,0.109606125398391,0.167127117130082,0.216212802578332,0.220953220954475,0.1123265850329,0.122427668478701,0.162718382815718,0.202021783539961,0.203654778099155,0.450570723776478,0.368830665156919,0.361086324532054,0.214114818482669,0.159006377698041
