"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"real",0.058,0.053,0.051,0.052,0.055,0.056,0.052,0.051,0.052,0.058,0.053,0.052,0.052,0.053,0.059,0.051,0.052,0.051,0.058,0.054,0.051,0.05,0.056,0.145
"weighted_ff",0.064376956941056,0.0581007313642957,0.0573529596612561,0.0537796206630169,0.0583123966769985,0.0514014738478445,0.0599526853722777,0.147252720105449,0.124005506875186,0.0513384216309186,0.0622509369607201,0.0792866903000662,0.0893480319189973,0.146245341900707,0.120352641980186,0.0733793648657585,0.0770359950751883,0.0855322543605985,0.0741365335187448,0.0613024899146349,0.0698128124699522,0.0886294444204959,0.0898407577481062,0.0848684826498073
"naive_combi_ff",0.0743062321888831,0.0568181625030919,0.0605900622412371,0.0611255778247693,0.0708470890295554,0.0676636719534283,0.0647199890690055,0.175494209711431,0.109877941493163,0.0592696013987811,0.0698915111830368,0.112029186414855,0.112021069489085,0.143657134694851,0.109207248790342,0.0895291447005853,0.0860613822434725,0.080705864585429,0.0883592115636006,0.0670937429815093,0.0906535878385426,0.0896152090558582,0.0920554903236155,0.0781512000849772
"selected_ff",0.0643586251313053,0.0581099799700028,0.0573504921821524,0.0537808843135348,0.0583188981133788,0.0513888762813497,0.0599649634847223,0.147237080980937,0.12396642173763,0.0513285586329056,0.0622620956037673,0.0793082588778128,0.0893795221443953,0.146186510143005,0.120341389945478,0.0734067452309632,0.0769989964024645,0.0855103553074081,0.0741102839287831,0.0613067572029052,0.0697179663093645,0.0886211219064246,0.0898806446097474,0.0849041541173817
"oracle_ff",0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059
"auto_arima_forec",0.0738198823861762,0.076657796244791,0.0786694334454818,0.0778525745002965,0.0796033695398003,0.0791713791765112,0.0781048374913197,0.185340756481483,0.0998439141919824,0.080021455844697,0.0788823039587026,0.0829593410554222,0.103647492274987,0.134090786448882,0.105981053124238,0.100877910006203,0.0978824232618661,0.0935731348538986,0.0906686109011079,0.0796057083299435,0.0915400036299553,0.0918941300242293,0.0911731164632112,0.0843308876855165
"ets_forec",0.0690357350555134,0.0570840006732365,0.0536947791502281,0.0529771994217501,0.0534778948746203,0.0539223337227969,0.0498913918283347,0.229532172858212,0.132902358868516,0.0617129043356318,0.0598688351423657,0.118798970481742,0.135937945057332,0.204953862941977,0.135091080128467,0.0979154316224984,0.10103625091726,0.0991928065584624,0.0984646991265439,0.0721931692750179,0.0978328349116861,0.10981748304287,0.132935393960127,0.100284977500279
"nnetar_forec",0.127284041341913,0.0367445264385448,0.074291183084549,0.0915020897025026,0.171636102408038,0.134674747426141,0.122456434948109,0.22410428572471,0.1611974920146,0.052170980892366,0.143541836471592,0.284345003603824,0.273248052775913,0.155366655813917,0.119338527902578,0.199170883922868,0.124992513351561,0.0505383959888118,0.103255259620175,0.105640616636472,0.16246588564386,0.124017270106819,0.124989147786947,0.0906837935364422
"tbats_forec",0.0643586251313053,0.0581099799700028,0.0573504921821524,0.0537808843135348,0.0583188981133788,0.0513888762813497,0.0599649634847223,0.147237080980937,0.12396642173763,0.0513285586329056,0.0622620956037673,0.0793082588778128,0.0893795221443953,0.146186510143005,0.120341389945478,0.0734067452309632,0.0769989964024645,0.0855103553074081,0.0741102839287831,0.0613067572029052,0.0697179663093645,0.0886211219064246,0.0898806446097474,0.0849041541173817
"stlm_ar_forec",0.0636615784608679,0.0570440680644546,0.0453839119270971,0.0484089888743864,0.046372732375524,0.0556865335733513,0.0471835361591118,0.303413355915687,0.0755955834800082,0.0535605743855635,0.055354254865042,0.159640461585714,0.107568111152938,0.167417688252644,0.125224382596605,0.0865195291053225,0.0706059337772516,0.0899823904041934,0.135707939272494,0.0477958770215656,0.0622663865512811,0.0924614655450311,0.101479208561336,0.0811270538994326
"rw_drift_forec",0.0590079522862823,0.0590159045725646,0.0590238568588469,0.0590318091451292,0.0590397614314115,0.0590477137176938,0.0590556660039761,0.0590636182902584,0.0590715705765407,0.0590795228628231,0.0590874751491054,0.0590954274353877,0.05910337972167,0.0591113320079523,0.0591192842942346,0.0591272365805169,0.0591351888667992,0.0591431411530815,0.0591510934393638,0.0591590457256461,0.0591669980119284,0.0591749502982107,0.059182902584493,0.0591908548707753
"thetaf_forec",0.0755882750378897,0.0567071865642326,0.0588969035227782,0.0555766544653246,0.0571750425232259,0.0570814636830109,0.0558230717054763,0.222756617151591,0.118324132569189,0.0595524156350429,0.0570267994567561,0.10811521469379,0.11830512227453,0.175787376645278,0.127769521121477,0.0787445658368954,0.0799011336140495,0.0864125570030049,0.0838750177839375,0.0611425126420329,0.0728922154888075,0.0855504605791384,0.111858998946678,0.0848390791549673
"naive_forec",0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059
"snaive_forec",0.077,0.051,0.059,0.052,0.053,0.059,0.051,0.149,0.159,0.057,0.054,0.057,0.062,0.191,0.131,0.051,0.105,0.103,0.091,0.058,0.141,0.096,0.058,0.059
