"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"real",0.323,0.248,0.242,0.234,0.235,0.233,0.235,0.398,0.341,0.398,0.231,0.229,0.229,0.23,0.232,0.235,0.236,0.236,0.239,0.245,0.456,0.41,0.356,0.339
"weighted_ff",0.292169277103003,0.262369134762246,0.238670342606718,0.224701303082213,0.218710043609028,0.21733532660992,0.236726887809418,0.29829861478536,0.365897640066669,0.345923913734781,0.266021635227157,0.235552825104611,0.275139384404416,0.331796111090347,0.33239714287187,0.304963108698256,0.300869798379957,0.301350584747423,0.281794633625712,0.272777955018031,0.305145537478954,0.355464490530623,0.365181084189866,0.331424126061297
"naive_combi_ff",0.334556756532151,0.316968259135682,0.299271312043384,0.280098888383009,0.271160868733158,0.269907751702676,0.290490203818676,0.374125837141283,0.358013557493562,0.372434048088832,0.32419989815456,0.291364319258508,0.319375320554151,0.348254952368179,0.351842590650151,0.322823969505689,0.330987306379173,0.317625236834554,0.316238290776735,0.309933062322628,0.333820248340498,0.354674691730437,0.360610566060148,0.37271688887771
"selected_ff",0.292193340410493,0.262283278797273,0.238599825328897,0.224939326217733,0.219111530735771,0.217731859201856,0.236866589095461,0.297742254814131,0.366421586126539,0.345685339500639,0.266065919388276,0.235523980337123,0.275251299798507,0.332156802499183,0.332433074545285,0.305230746590395,0.301089846815802,0.301623658661169,0.281940030635342,0.272882608095584,0.305378644639719,0.355949724950699,0.365475300666145,0.330959063464989
"oracle_ff",0.292193340410493,0.262283278797273,0.238599825328897,0.224939326217733,0.219111530735771,0.217731859201856,0.236866589095461,0.297742254814131,0.366421586126539,0.345685339500639,0.266065919388276,0.235523980337123,0.275251299798507,0.332156802499183,0.332433074545285,0.305230746590395,0.301089846815802,0.301623658661169,0.281940030635342,0.272882608095584,0.305378644639719,0.355949724950699,0.365475300666145,0.330959063464989
"auto_arima_forec",0.342383702322435,0.31712849849136,0.305992491364151,0.29016685687359,0.282497891713073,0.28236535250939,0.29522457817979,0.329330203338705,0.303047203814494,0.328347408267014,0.302230117792885,0.302066831954585,0.302393280899041,0.302230045068898,0.316267980985933,0.303046202809983,0.302719739077809,0.30255650723013,0.302882970875472,0.303372666350842,0.303046202699063,0.302556507221939,0.312513648587619,0.334223481401375
"ets_forec",0.278814023211832,0.272352461051366,0.237197437791193,0.229479631033221,0.23178991919741,0.231009146797576,0.232341399420603,0.350315707783035,0.400134939413963,0.359550928501695,0.311443332708973,0.228629680736956,0.313828788505233,0.403005494907364,0.359344225943804,0.306443878625432,0.340227900226789,0.297770075965647,0.293770458449572,0.269994871800493,0.32093433925054,0.384122052639235,0.358110887823095,0.338227106552494
"nnetar_forec",0.349962365149305,0.326361924935743,0.311077177750252,0.290894344513282,0.27879272947035,0.274715825557761,0.283118286069598,0.340352012425924,0.314952479378258,0.345528581606098,0.31532508923286,0.305217586227268,0.301990487197729,0.30058173947093,0.323530598211234,0.309403396218881,0.303952709077487,0.301728246217179,0.301309842371749,0.301787182526805,0.301542894235042,0.300823427899115,0.316336870753789,0.351313539573148
"tbats_forec",0.292193340410493,0.262283278797273,0.238599825328897,0.224939326217733,0.219111530735771,0.217731859201856,0.236866589095461,0.297742254814131,0.366421586126539,0.345685339500639,0.266065919388276,0.235523980337123,0.275251299798507,0.332156802499183,0.332433074545285,0.305230746590395,0.301089846815802,0.301623658661169,0.281940030635342,0.272882608095584,0.305378644639719,0.355949724950699,0.365475300666145,0.330959063464989
"stlm_ar_forec",0.328455161533694,0.287624053978933,0.264185349705022,0.244850185268551,0.237717054804665,0.235242628926738,0.282045298233103,0.460251582393925,0.366523221636111,0.382506939296375,0.327384454706694,0.234636292581388,0.29895920927759,0.337127911202817,0.34361843076102,0.286875313543531,0.31296036617606,0.273188932843876,0.275285537447677,0.273362800602845,0.358083500738292,0.391775949493477,0.393377857685066,0.383418619366422
"rw_drift_forec",0.436369781312127,0.436739562624254,0.437109343936382,0.437479125248509,0.437848906560636,0.438218687872763,0.438588469184891,0.438958250497018,0.439328031809145,0.439697813121272,0.4400675944334,0.440437375745527,0.440807157057654,0.441176938369781,0.441546719681909,0.441916500994036,0.442286282306163,0.44265606361829,0.443025844930417,0.443395626242545,0.443765407554672,0.444135188866799,0.444504970178926,0.444874751491054
"thetaf_forec",0.263832434849472,0.238224552342212,0.215280182514561,0.205080526292196,0.198689786116515,0.195886264457995,0.213227214184636,0.308182523018815,0.350714555263551,0.314589422506396,0.279282575127957,0.200767125743723,0.264147662251602,0.342015639794639,0.287842285722175,0.271499686768943,0.296648913732449,0.261103646974699,0.267929932280385,0.24160180528454,0.290631245947149,0.334709374502667,0.316175558846694,0.299435438049912
"naive_forec",0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436
"snaive_forec",0.283,0.276,0.248,0.162,0.118,0.118,0.197,0.406,0.245,0.4,0.24,0.239,0.241,0.24,0.326,0.245,0.243,0.242,0.244,0.247,0.245,0.242,0.303,0.436
