"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"real",0.156,0.124,0.121,0.149,0.1,0.115,0.148,0.095,0.112,0.148,0.095,0.11,0.149,0.101,0.111,0.149,0.123,0.115,0.147,0.126,0.121,0.136,0.13,0.106
"weighted_ff",0.138694522537491,0.137248264779206,0.134098915371824,0.137813173933011,0.131574567290688,0.129959083112743,0.138158047290151,0.142273986734113,0.135383492961462,0.126375395992123,0.125594472756081,0.131647332698356,0.134866975829954,0.13388767915409,0.135730759185358,0.140901414571008,0.142941951469988,0.140600448161488,0.139674214764248,0.142479708753627,0.14576198301501,0.146608623402234,0.14451546866665,0.140050338973473
"naive_combi_ff",0.138940325065917,0.13571520082993,0.135342816001214,0.13923510729283,0.136350822546099,0.127374034528286,0.130999238141801,0.142486776024848,0.128946914449489,0.126990207543979,0.127218718776635,0.134564187791728,0.135292753178046,0.131911656181281,0.137216627789268,0.13951416649326,0.139753948937652,0.137015656134913,0.139165410655874,0.138227350911036,0.134082487975546,0.145097513335254,0.141470203976539,0.132350852805274
"selected_ff",0.138684334608563,0.137225631787874,0.134014782668369,0.137769126928322,0.131475284962386,0.129948721943937,0.138234861998551,0.14228445943049,0.135403968834035,0.126373558390779,0.125569073524719,0.13161078643722,0.134890556544996,0.133928170114761,0.135730969586693,0.140919627279041,0.143002470116041,0.14066463299671,0.139676783207326,0.14253815565165,0.1458914067787,0.146648456305868,0.144544496082699,0.140131620714006
"oracle_ff",0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124
"auto_arima_forec",0.141852067055811,0.142444010957839,0.140107482493006,0.142003274563148,0.142487782306556,0.138628743535672,0.138017182545453,0.140055405965136,0.139445642566198,0.137875637176671,0.138586945709538,0.140162437853637,0.138679916080539,0.138050556773352,0.139708666355115,0.140422173390505,0.139239619989549,0.138766947454839,0.140503423056768,0.139004765755586,0.138058290568549,0.140346414747815,0.140819883419272,0.138453159933724
"ets_forec",0.135110845666108,0.13795982230778,0.131821982125241,0.134377186270024,0.134275671526411,0.12156595160343,0.131163466708981,0.15156421599946,0.129362192006604,0.1216726336056,0.122038493082048,0.130881914275042,0.130893605119256,0.132806382739972,0.135172576683598,0.142486872981974,0.143963504045351,0.13443292715699,0.14318488342101,0.140327388426726,0.135912971010917,0.147571113600695,0.140373488244281,0.130567311605597
"nnetar_forec",0.147054516702029,0.13505439647971,0.122343032858677,0.140782260653892,0.138726838131535,0.108340563442991,0.134533289912921,0.137846078129622,0.117103117962066,0.138980490537209,0.137476954697667,0.154494295936886,0.158026202367787,0.151938640587769,0.164632352938151,0.163446931818248,0.166660755959155,0.165593461776024,0.157792010796006,0.139274413418712,0.144399820924521,0.163733537832198,0.156418472160021,0.146831894272217
"tbats_forec",0.138684334608563,0.137225631787874,0.134014782668369,0.137769126928322,0.131475284962386,0.129948721943937,0.138234861998551,0.14228445943049,0.135403968834035,0.126373558390779,0.125569073524719,0.13161078643722,0.134890556544996,0.133928170114761,0.135730969586693,0.140919627279041,0.143002470116041,0.14066463299671,0.139676783207326,0.14253815565165,0.1458914067787,0.146648456305868,0.144544496082699,0.140131620714006
"stlm_ar_forec",0.15017282608411,0.130095530557687,0.131616036830459,0.151729891659983,0.129069954099913,0.142137201088637,0.14361686544715,0.16739713733602,0.125470388113517,0.130264126362982,0.125671691750901,0.128871281550035,0.148654494108552,0.134299902456395,0.136649760347121,0.135074008101496,0.142798464951651,0.141814763785642,0.131934530378681,0.161151692607291,0.141565737793262,0.158585509099192,0.147826211145862,0.133297145557635
"rw_drift_forec",0.124023856858847,0.124047713717694,0.124071570576541,0.124095427435388,0.124119284294235,0.124143141153082,0.124166998011928,0.124190854870775,0.124214711729622,0.124238568588469,0.124262425447316,0.124286282306163,0.12431013916501,0.124333996023857,0.124357852882704,0.124381709741551,0.124405566600398,0.124429423459245,0.124453280318091,0.124477137176938,0.124500994035785,0.124524850894632,0.124548707753479,0.124572564612326
"thetaf_forec",0.13856447861778,0.134609701660783,0.129110456458634,0.130358798124718,0.128002587593855,0.124601987986824,0.126260478651227,0.150042832492132,0.127522208833362,0.122506853234102,0.121362884777525,0.130770691766567,0.131179865216276,0.128847256935427,0.134697471310029,0.135896175126526,0.139715158776726,0.135438748584764,0.140943784724984,0.142272605162416,0.133413170668181,0.152467737536883,0.140700576983238,0.129303978551962
"naive_forec",0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124
"snaive_forec",0.151,0.156,0.181,0.168,0.175,0.133,0.119,0.145,0.138,0.117,0.126,0.146,0.127,0.119,0.14,0.149,0.134,0.128,0.15,0.131,0.119,0.148,0.154,0.124
