"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"auto_arima_forec",0.0879854945021571,0.0881782008312015,0.0980890527857346,0.0970993707111555,0.093250617196728,0.0868570657085691,0.0885299818343852,0.181690545227618,0.26458820272187,0.149459452520632,0.140304301864158,0.102200450040049,0.0908819645073195,0.0910414397751684,0.0927961772869681,0.135126678764745,0.0990625744093018,0.111186261724051,0.10134107070449,0.0915078726318216,0.0872375096751201,0.157831949572908,0.104973023024333,0.0935528977159516
"ets_forec",0.0517538664744513,0.0566825335771082,0.0480558942532436,0.0566678129477556,0.0566759821100708,0.0537201702108884,0.0571495208200876,0.255030785263786,0.129587269368185,0.106557521767848,0.0860173922987066,0.081460920709569,0.0874542120400452,0.194390891435784,0.158178504289932,0.125195020250392,0.0967174173506149,0.104732122893263,0.113277466844553,0.0863469639451449,0.10042225646393,0.226475662533446,0.184413015053399,0.101363343955818
"nnetar_forec",0.0886336796126563,0.321504453882379,0.39028720988457,0.292202075538459,0.228181530596559,0.201497913314132,0.102778028490048,0.0855770982645851,0.0779604698013659,0.0718189420388081,0.0288714777608292,0.156320328420568,0.37914760953936,0.415159702141485,0.331175928477639,0.289311913368685,0.294459674103779,0.16320031073561,0.201850189096832,0.329330373346276,0.185920057808746,0.171500928147087,0.254161548624848,0.160599561854008
"tbats_forec",0.058564664057119,0.0539074623023182,0.0526478560277824,0.0498517344006024,0.056704633684758,0.0481040994238677,0.0584829119441265,0.12824597836576,0.099171071840665,0.0642194674525585,0.0662330896065533,0.0603787433351911,0.0687937641074244,0.09139156137728,0.0907798852255747,0.0688076501140839,0.060630450107629,0.0632121433914121,0.0690131533599764,0.0578129735442388,0.0605272280570495,0.102012852088355,0.0819457644737507,0.0566608140964027
"stlm_ar_forec",0.0366547750734224,0.14760939307788,0.121369862666761,0.0542721996981404,0.0116002338613691,0.0362843166674108,0.0236727048777137,0.36082024226648,0.186141700163881,0.0990883327633572,0.0822457601322453,0.0579496217059407,0.0618100224213169,0.060599814804627,0.185151563756356,0.161120513499068,0.0722588755764902,0.106064326407016,0.0997627236656074,0.0723709943528292,0.0358824849747393,0.288808880324396,0.18337858941679,0.0652386316846462
"rw_drift_forec",0.0550039761431412,0.0550079522862823,0.0550119284294235,0.0550159045725646,0.0550198807157058,0.0550238568588469,0.0550278330019881,0.0550318091451292,0.0550357852882704,0.0550397614314115,0.0550437375745527,0.0550477137176938,0.055051689860835,0.0550556660039761,0.0550596421471173,0.0550636182902584,0.0550675944333996,0.0550715705765408,0.0550755467196819,0.0550795228628231,0.0550834990059642,0.0550874751491054,0.0550914512922465,0.0550954274353877
"thetaf_forec",0.0596010856878089,0.062283587965048,0.0566004973259517,0.0595430543191941,0.0573932533239542,0.0587021829109107,0.0619146747353365,0.226105042577957,0.117559753439076,0.089025540088972,0.0722497686499287,0.0700312079543773,0.0778568077940083,0.146873721830899,0.121203072862839,0.0877369538223664,0.0667943298955797,0.0766990019164903,0.0793192972276834,0.0654348361719044,0.0680467750952631,0.141485423302773,0.0968188193413159,0.061204032290888
"naive_forec",0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055
"snaive_forec",0.064,0.052,0.056,0.067,0.081,0.054,0.053,0.05,0.819,0.344,0.275,0.098,0.057,0.054,0.054,0.055,0.058,0.061,0.071,0.063,0.057,0.057,0.056,0.055
"",0.0629906024615206,0.0524483554369505,0.0554822799863781,0.063949964386646,0.0765472957042534,0.053013976387609,0.0540104393321535,0.0643514975556822,0.686295271640794,0.292535431615793,0.236541817873983,0.0911078377476819,0.0591747375242637,0.0608934458966544,0.0607333637201795,0.0576328250350134,0.0585475964333429,0.0614694418785345,0.0706517658135197,0.0621215228885019,0.0576903387273657,0.0652833371550058,0.0607975293668,0.0553788059867948
"naive_combi_ff",0.061910837950084,0.0991303982135797,0.103673589041496,0.0874057946875413,0.0772029034987939,0.0721321783438473,0.0617284061892984,0.155277944567924,0.20044936140259,0.114912113118176,0.095662836431886,0.0818209984314877,0.103666230030034,0.129279199707691,0.127038308227381,0.114706927567733,0.0953323239863104,0.0884628597382647,0.0939599386243138,0.0973203929838931,0.0783466456756458,0.139467019013119,0.11908691235852,0.0781905232259003
"selected_ff",0.064,0.052,0.056,0.067,0.081,0.054,0.053,0.05,0.819,0.344,0.275,0.098,0.057,0.054,0.054,0.055,0.058,0.061,0.071,0.063,0.057,0.057,0.056,0.055
"oracle_ff",0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055
