"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"auto_arima_forec",0.112753316616092,0.121569500801323,0.13891016777089,0.12551581789997,0.122158142231869,0.122717754843219,0.139288870656412,0.284454664343757,0.175753171587705,0.199576232089837,0.120704305302095,0.120534109799215,0.427183552352044,0.326900394468203,0.21637690372652,0.131220624245199,0.120853342688499,0.119247578722978,0.22186175376736,0.507318060386339,0.26871997986211,0.153955119224072,0.254989243338621,0.13200905798124
"ets_forec",0.0983113882712812,0.075882277355648,0.0706421435207325,0.0642431410346328,0.0620064171211074,0.0595791191095222,0.0656741683471965,0.181270294225259,0.322220091289754,0.163638593244385,0.373180603890273,0.196976013736514,0.188656557523233,0.134484812809856,0.0973114712168748,0.105941042132497,0.0839023617973297,0.0737501523636985,0.15207204176129,0.484509216972057,0.36364747730025,0.217536972589359,0.249627895037697,0.154904176772818
"nnetar_forec",0.163635095118928,0.0693239826287718,0.0721725039869376,0.20566872301591,0.343137209272032,0.317825663546503,0.655793366711347,0.343030905361353,0.164704884767486,0.157724525928165,0.396654865679616,0.416428967787247,0.352843088548145,0.244787046680446,0.131588205821972,0.299270954209683,0.263559795691769,0.335212849191283,0.307451008386529,0.242969510908008,0.254527030928639,0.117303903608296,0.187226727824438,0.187529438446463
"tbats_forec",0.0696645510621076,0.0530891151820699,0.0589858771646975,0.0670227247983622,0.057822904789463,0.0533466725061588,0.0815328798835075,0.154006184272088,0.206669923103931,0.195297459244202,0.170001733052364,0.13565112864804,0.0996763845122874,0.0897280950241186,0.101046690465459,0.0912882108551032,0.0625238687769583,0.0633646541240364,0.129279125268069,0.258352317457487,0.254719002525932,0.172827416683107,0.145557979729149,0.131829916219036
"stlm_ar_forec",0.114817565724521,0.14286009448458,0.027212475664171,0.0655550648506375,0.151779120201525,0.0796927503722526,0.0834864305528303,0.172355622102879,0.123222192845486,0.113968187535539,0.216834793871543,0.254945640480186,0.539343676279918,0.323716208141161,0.199479006240014,0.0912279466190865,0.00371051531582284,0.0168176808128035,-0.00621089340299051,0.440042478229097,0.46345018838753,0.236257662681504,0.219309541259757,0.0716693171445124
"rw_drift_forec",0.0612246520874751,0.0604493041749503,0.0596739562624254,0.0588986083499005,0.0581232604373757,0.0573479125248508,0.0565725646123259,0.0557972166998011,0.0550218687872762,0.0542465208747513,0.0534711729622265,0.0526958250497016,0.0519204771371767,0.0511451292246519,0.050369781312127,0.0495944333996022,0.0488190854870773,0.0480437375745524,0.0472683896620276,0.0464930417495027,0.0457176938369778,0.044942345924453,0.0441669980119281,0.0433916500994032
"thetaf_forec",0.0895107152011464,0.0767161288501174,0.0738387714515775,0.0688793570200664,0.067258561454815,0.0674160023092313,0.0856952583509873,0.189442853566311,0.30167136831203,0.197004139282591,0.297524844382643,0.179090286002731,0.153289889097315,0.15072682607932,0.119058917221666,0.0957003673334823,0.0863889425317711,0.0783596426179879,0.12164424519028,0.517027697051426,0.254955700317891,0.189872710994725,0.205209925979405,0.136164435174946
"naive_forec",0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062
"snaive_forec",0.066,0.057,0.057,0.053,0.053,0.053,0.184,0.68,0.358,0.66,0.059,0.047,0.049,0.046,0.046,0.133,0.058,0.05,0.824,0.91,0.243,0.11,0.138,0.062
"",0.0696643800087811,0.0530991394420382,0.0589850491860255,0.0670088412675435,0.0578233591833528,0.0533502834982209,0.0816463144352504,0.15457779224756,0.206834661947775,0.195793585582168,0.169891784969223,0.135561970762897,0.0996442126659554,0.0896959796932918,0.100992386368127,0.0913342962782412,0.0625205065493996,0.0633516366764641,0.13002483876568,0.259080724729631,0.254709475851196,0.172760186237173,0.145556824940937,0.131751764598199
"naive_combi_ff",0.0931019204535057,0.0798767114974956,0.0689373217579368,0.08564260410772,0.108587290612021,0.0969917639124153,0.157115948790512,0.235817526730161,0.196584833410408,0.200383962022163,0.194374702126751,0.162813552389293,0.213768180605569,0.158832056936417,0.113692330667181,0.117693730977184,0.0877508791432475,0.0940884772674822,0.206596185625841,0.385412480305991,0.245637452573259,0.144966236856168,0.167343145686777,0.109055332426491
"selected_ff",0.0696645510621076,0.0530891151820699,0.0589858771646975,0.0670227247983622,0.057822904789463,0.0533466725061588,0.0815328798835075,0.154006184272088,0.206669923103931,0.195297459244202,0.170001733052364,0.13565112864804,0.0996763845122874,0.0897280950241186,0.101046690465459,0.0912882108551032,0.0625238687769583,0.0633646541240364,0.129279125268069,0.258352317457487,0.254719002525932,0.172827416683107,0.145557979729149,0.131829916219036
"oracle_ff",0.0612246520874751,0.0604493041749503,0.0596739562624254,0.0588986083499005,0.0581232604373757,0.0573479125248508,0.0565725646123259,0.0557972166998011,0.0550218687872762,0.0542465208747513,0.0534711729622265,0.0526958250497016,0.0519204771371767,0.0511451292246519,0.050369781312127,0.0495944333996022,0.0488190854870773,0.0480437375745524,0.0472683896620276,0.0464930417495027,0.0457176938369778,0.044942345924453,0.0441669980119281,0.0433916500994032
