"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"auto_arima_forec",0.17707017283001,0.204166932628662,0.20570734193508,0.20393864748899,0.203854423943938,0.206633800930651,0.202675294313211,0.215982614431413,0.216487955701725,0.200653929231965,0.205454671299924,0.206212683205391,0.269464565539379,0.243692160753493,0.236280488788925,0.206633800930651,0.218003979512659,0.212192554904077,0.218003979512659,0.20789715410643,0.204191318124145,0.203854423943938,0.205117777119716,0.20309641203847
"ets_forec",0.138398289329352,0.1349618636962,0.116743053650839,0.128613224423955,0.131446050157543,0.138746382573456,0.140225682547046,0.222034854783239,0.419889991866034,0.329268374065126,0.262529964812927,0.226145477103272,0.371487821752707,0.415212615078015,0.463598391292242,0.318341481447418,0.299194050156996,0.325201398312211,0.320236950678672,0.317509233764317,0.516424193526771,0.610034218231589,0.509923370482042,0.359828068257174
"nnetar_forec",0.169245923037392,0.199188812114996,0.205645842045489,0.206583132570614,0.206888950046694,0.209462291244606,0.207468356936713,0.223656066463355,0.231505299414012,0.218414014470704,0.212525863617673,0.211092822743571,0.279265043296662,0.27645016959955,0.276856769148829,0.234122044350343,0.242643408172364,0.229264953345949,0.241042693247269,0.223034688811584,0.213274735897885,0.209457957227832,0.208968015465715,0.207388663990555
"tbats_forec",0.121473372898708,0.125969634278599,0.116017634983225,0.116440859775925,0.129362467480819,0.119077841545862,0.115052618858582,0.173945874607567,0.269368599594052,0.237331836242823,0.161357451345395,0.150402104904015,0.185554381991013,0.221414236511712,0.220366055366572,0.185469029049664,0.162189961849949,0.170867429451251,0.176872224086096,0.164548596874281,0.183110760664797,0.231677094056938,0.212917574249859,0.15185153245955
"stlm_ar_forec",0.135566148653132,0.135218517494731,0.108558768238497,0.113415706317227,0.112623268638843,0.116721742197685,0.0950760374117392,0.188944920172213,0.366107080111085,0.202571229817266,0.167597606863747,0.154681742726342,0.401837026960284,0.311088040610249,0.335377916083775,0.176510917037857,0.190455209094775,0.192577580974699,0.168747179180674,0.166884995297582,0.432814990402345,0.371450048337237,0.278675510971938,0.13725293446871
"rw_drift_forec",0.114858846918489,0.114717693836978,0.114576540755467,0.114435387673956,0.114294234592445,0.114153081510934,0.114011928429423,0.113870775347912,0.113729622266402,0.113588469184891,0.11344731610338,0.113306163021869,0.113165009940358,0.113023856858847,0.112882703777336,0.112741550695825,0.112600397614314,0.112459244532803,0.112318091451292,0.112176938369781,0.11203578528827,0.111894632206759,0.111753479125248,0.111612326043737
"thetaf_forec",0.141331593954935,0.128798160270987,0.11524554740875,0.121119602091882,0.125442568972888,0.123059864745195,0.130729260411361,0.16941749869826,0.326943573603097,0.269799415086093,0.184799981762835,0.159641407925074,0.237585049259159,0.256671546799012,0.278600408279945,0.182903653527298,0.173812210832613,0.177490313151302,0.184785905224301,0.179624990918529,0.255662291855006,0.29095971201339,0.24957076760067,0.147850692155703
"naive_forec",0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115
"snaive_forec",0.18,0.193,0.146,0.125,0.124,0.157,0.11,0.268,0.274,0.086,0.143,0.152,0.903,0.597,0.509,0.157,0.292,0.223,0.292,0.172,0.128,0.124,0.139,0.115
"",0.121478926804398,0.125975463649087,0.116020835799692,0.116442672809262,0.129362289266706,0.119081768562754,0.115053572896058,0.173951914107571,0.2693670240868,0.237317350857114,0.161356321061174,0.150402443655255,0.185611212274018,0.221442001043273,0.220388417076143,0.185465479898746,0.162200074945418,0.170871186151062,0.176880100328046,0.164549207183925,0.183111098649088,0.231669929660625,0.212911916144995,0.151848788029954
"naive_combi_ff",0.143660483069113,0.15011351270235,0.138166081001927,0.138282951149172,0.140323551537019,0.144428333860932,0.136693242100897,0.187872511611551,0.259225791395156,0.196958585344319,0.173968095089542,0.165386933514393,0.319595433193285,0.283283625134542,0.28310697030418,0.187635830782117,0.200655468581519,0.195339274963588,0.203223002597885,0.184297399793612,0.240057119528802,0.252036454001965,0.225658499446132,0.172097847712656
"selected_ff",0.121473372898708,0.125969634278599,0.116017634983225,0.116440859775925,0.129362467480819,0.119077841545862,0.115052618858582,0.173945874607567,0.269368599594052,0.237331836242823,0.161357451345395,0.150402104904015,0.185554381991013,0.221414236511712,0.220366055366572,0.185469029049664,0.162189961849949,0.170867429451251,0.176872224086096,0.164548596874281,0.183110760664797,0.231677094056938,0.212917574249859,0.15185153245955
"oracle_ff",0.121473372898708,0.125969634278599,0.116017634983225,0.116440859775925,0.129362467480819,0.119077841545862,0.115052618858582,0.173945874607567,0.269368599594052,0.237331836242823,0.161357451345395,0.150402104904015,0.185554381991013,0.221414236511712,0.220366055366572,0.185469029049664,0.162189961849949,0.170867429451251,0.176872224086096,0.164548596874281,0.183110760664797,0.231677094056938,0.212917574249859,0.15185153245955
