"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"auto_arima_forec",0.276224342708531,0.444872728015797,0.462146307938426,0.482758744840975,0.49222820685717,0.49284583049206,0.515389093165538,0.624399664723592,0.66068505327337,0.664390795082709,0.693573511831253,0.673963961423501,0.671030249157774,0.671184655066497,0.670103813705439,0.525116665415053,1.25607423730716,1.37481238111473,1.31490288853042,1.12343956171457,0.700521777723763,0.496088354575231,0.492691424583337,0.492537018674615
"ets_forec",0.0781015595411693,0.0757891990622257,0.0736364657684609,0.0713713357162729,0.0561411752736684,0.0516349488221818,0.280462823764973,0.585630542151385,0.522084576408366,0.480536339147813,0.415301336636207,0.403178149241083,0.375918126675063,0.364971407970309,0.359052984973453,0.20212266992478,0.353220561753743,0.275407313828442,0.316371645503286,0.393858985570637,0.507936250369891,0.121361992979067,0.0685330213165283,0.082459844353508
"nnetar_forec",0.247913425754657,0.277019714883859,0.205793989669429,0.197579347670424,0.205080075203715,0.209427034190002,0.232470950756656,0.454810854738815,0.796561502078615,0.996023353957132,1.08426877219921,1.06967598515374,1.05851177455912,1.08385806129382,1.08730630432733,0.889939144451614,0.580572411471307,0.524399624001902,0.521014972103568,0.492084956346645,0.739900483509154,0.566518243019985,0.500667707668913,0.467386979680707
"tbats_forec",0.0599979039162696,0.0881976963876362,0.0909004613054011,0.117685323788535,0.085129463684943,0.0940849123771278,0.363638189041738,0.895723183278047,0.89470594192361,1.04718467115861,0.868522014572139,0.974121856543548,0.811431391735202,1.0217469934625,0.906629356621831,0.333467082387952,0.301227676977133,0.354653309920763,0.342517391808412,0.545514513986356,0.750321837854865,0.130369657239305,0.0879519837005205,0.137921828186964
"stlm_ar_forec",0.484312532960756,0.489881678755581,0.364348822339254,0.251048724569467,0.137124097100682,0.0917663228903562,0.321008718832912,0.762021579934067,0.911481114555004,0.93593640051886,0.920415260513817,0.862630690568436,0.793086588724663,0.87664094533183,0.892749029080109,0.106256623180303,1.54715041948971,1.71275312751841,1.51895983823933,1.0854497569213,0.651481072412008,-0.126625329347009,-0.158197337757083,-0.143084085305514
"rw_drift_forec",0.0489940357852883,0.0489880715705766,0.0489821073558648,0.0489761431411531,0.0489701789264414,0.0489642147117296,0.0489582504970179,0.0489522862823062,0.0489463220675945,0.0489403578528827,0.048934393638171,0.0489284294234593,0.0489224652087476,0.0489165009940358,0.0489105367793241,0.0489045725646124,0.0488986083499007,0.0488926441351889,0.0488866799204772,0.0488807157057655,0.0488747514910538,0.048868787276342,0.0488628230616303,0.0488568588469186
"thetaf_forec",0.0492893011008457,0.0495784730470094,0.049867644993173,0.0501568169393367,0.0504459888855003,0.050735160831664,0.0510243327778276,0.0513135047239913,0.051602676670155,0.0518918486163186,0.0521810205624823,0.0524701925086459,0.0527593644548096,0.0530485364009733,0.0533377083471369,0.0536268802933006,0.0539160522394642,0.0542052241856279,0.0544943961317916,0.0547835680779552,0.0550727400241189,0.0553619119702825,0.0556510839164462,0.0559402558626099
"naive_forec",0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049
"snaive_forec",0.048,0.05,0.05,0.051,0.047,0.051,0.197,0.903,1.138,1.162,1.351,1.224,1.205,1.206,1.199,0.26,4.994,5.763,5.375,4.135,1.396,0.072,0.05,0.049
"",0.052341323272455,0.061842398175,0.0625463693221014,0.0709802490835331,0.0592052334651117,0.0637529676431813,0.214342943826455,0.709652382943284,0.820928725460762,0.878132207933749,0.914053095072034,0.885481116256437,0.82752139800099,0.891232978011541,0.853343910879119,0.235036736520794,2.47180222246278,2.85262700121678,2.66484003739542,2.13742437780389,0.899694917416433,0.0845602624758856,0.0613052066668327,0.0758592148432856
"naive_combi_ff",0.149092566863057,0.174814173524743,0.154963977707779,0.146619604074018,0.130124353992458,0.126606491590569,0.228772484315185,0.486094623981356,0.563674131886302,0.603989307370481,0.609244034439253,0.595329918318046,0.562851106723931,0.597263011168885,0.58512108153718,0.274270404246402,1.02045110750982,1.1285692916339,1.06012753469303,0.880890228702581,0.544345434820539,0.156993735301467,0.132795634054477,0.137779855588868
"selected_ff",0.048,0.05,0.05,0.051,0.047,0.051,0.197,0.903,1.138,1.162,1.351,1.224,1.205,1.206,1.199,0.26,4.994,5.763,5.375,4.135,1.396,0.072,0.05,0.049
"oracle_ff",0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049
