"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"auto_arima_forec",0.102215068555395,0.125047301701023,0.115315966353581,0.199409019134257,0.136732479373901,0.134357829670545,0.139271485492489,0.148770084305913,0.153939623723146,0.160118576387675,0.159975621650302,0.153111921178366,0.159450865215284,0.161011420505055,0.178204956723105,0.169145507633262,0.162968322162689,0.153540785390484,0.164082040066303,0.163556347092263,0.258582117196979,0.216111766303232,0.15686043153938,0.137889831288167
"ets_forec",0.0660179041798209,0.0592556173145444,0.0605505338003329,0.142683704080521,0.121112108520185,0.0755539208073525,0.0756649047110027,0.210207496014705,0.120910412160257,0.285612033205938,0.245034615189014,0.236684548428756,0.349694701430628,0.274515323409602,0.41244169765608,0.573726276674559,0.324969371370781,0.474534886567774,0.494590440162828,0.445997479187809,1.48484796391029,1.34962641114612,0.569933494069034,0.446046939407443
"nnetar_forec",0.0758361795109217,0.0307263965149074,0.0042272395936912,0.0409948320057235,0.0667744942684916,-0.0046210141907812,-0.0361381347129704,-0.0547296733043892,0.0222693958831102,0.0379153965568663,0.110524959210873,0.000773588106870587,-0.0111096100127495,0.0363594387400928,0.0534653082863851,0.0498745963490654,0.0960412688719534,0.0743653500148427,0.133449661775526,0.304449394870507,0.336683923290101,0.212143134481172,0.234535600668946,0.116403969860696
"tbats_forec",0.0455404536923479,0.0451303518805656,0.0529260746961901,0.0565882829098702,0.0525803823176854,0.0490352347738664,0.0513849892470338,0.0588895291098164,0.0683052458049839,0.0779583702187038,0.0875825390776414,0.094985638878137,0.0987717241061806,0.103106522229063,0.111902110270919,0.118679622623547,0.11202785217847,0.0990303194627713,0.101550577429138,0.13759541123806,0.204209375708606,0.226584700310464,0.157508578091848,0.0872694968323177
"stlm_ar_forec",0.00507566536656556,0.0282827034965798,0.0344826041106522,0.125185226670092,0.134017980765953,0.204927700585757,0.0621374491098098,0.101226606016158,0.0826929385155546,0.131199298530803,0.119235601065328,0.241680688582374,0.161704729608686,0.13295748189615,0.270837841801542,0.151040445017328,0.171151456667101,0.134392110466343,0.166321033757705,0.130069792140168,0.52104523285828,0.352412140446899,0.162122875789085,0.0781461722329652
"rw_drift_forec",0.0389821073558648,0.0389642147117296,0.0389463220675944,0.0389284294234592,0.0389105367793241,0.0388926441351889,0.0388747514910537,0.0388568588469185,0.0388389662027833,0.0388210735586481,0.0388031809145129,0.0387852882703777,0.0387673956262425,0.0387495029821074,0.0387316103379722,0.038713717693837,0.0386958250497018,0.0386779324055666,0.0386600397614314,0.0386421471172962,0.038624254473161,0.0386063618290258,0.0385884691848907,0.0385705765407555
"thetaf_forec",0.0600411749080319,0.0725968046179885,0.0754244469127969,0.108250353663929,0.108724146435822,0.0804105560949217,0.048836602534278,0.0974805944756461,0.0608612746493382,0.108799225484349,0.120395102621498,0.119751509294073,0.150601179953181,0.120561072643336,0.171131577772719,0.18319474136487,0.127692707752755,0.160376927068214,0.15995324886773,0.12156075636386,0.389015542368407,0.385193713065465,0.163013913243225,0.11408328489017
"naive_forec",0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039
"snaive_forec",0.058,0.377,0.08,0.542,0.043,0.024,0.06,0.136,0.092,0.221,0.224,0.184,0.214,0.224,0.374,0.304,0.238,0.175,0.261,0.159,0.403,0.369,0.122,0.039
"",0.0455507193946574,0.045368717478792,0.0529475537981372,0.056942677621946,0.0525848893836122,0.0490278901116085,0.0513922946027833,0.0589524614415571,0.0683227174788021,0.0780677406268084,0.0876856572861008,0.0950570425685332,0.0988631853492314,0.103195781531604,0.112102158996848,0.118823286562873,0.112121937592042,0.0990963296877038,0.101676889340913,0.137610629830846,0.204396266976909,0.226716833809525,0.157486245252379,0.0872427325400786
"naive_combi_ff",0.054523172618772,0.0906670433597043,0.0556525763927599,0.143671094209761,0.0823169031623736,0.0712840968752055,0.0532257830969663,0.0861890550516408,0.0754242063265748,0.122269330438109,0.12717240219213,0.123197020304328,0.133431220658606,0.125584529156156,0.183301678094302,0.180819434150719,0.145616311561495,0.149879812375111,0.173178560202296,0.171096814223329,0.408334267756203,0.354297580842487,0.18261815139849,0.121823363450279
"selected_ff",0.0455404536923479,0.0451303518805656,0.0529260746961901,0.0565882829098702,0.0525803823176854,0.0490352347738664,0.0513849892470338,0.0588895291098164,0.0683052458049839,0.0779583702187038,0.0875825390776414,0.094985638878137,0.0987717241061806,0.103106522229063,0.111902110270919,0.118679622623547,0.11202785217847,0.0990303194627713,0.101550577429138,0.13759541123806,0.204209375708606,0.226584700310464,0.157508578091848,0.0872694968323177
"oracle_ff",0.0455404536923479,0.0451303518805656,0.0529260746961901,0.0565882829098702,0.0525803823176854,0.0490352347738664,0.0513849892470338,0.0588895291098164,0.0683052458049839,0.0779583702187038,0.0875825390776414,0.094985638878137,0.0987717241061806,0.103106522229063,0.111902110270919,0.118679622623547,0.11202785217847,0.0990303194627713,0.101550577429138,0.13759541123806,0.204209375708606,0.226584700310464,0.157508578091848,0.0872694968323177
